#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,sensor_id
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:20:20Z,75.56850912870982,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:21:00Z,57.863879591768594,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:21:30Z,68.09104904646296,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:22:00Z,70.81744942221553,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:22:30Z,63.141630380157835,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:23:00Z,70.69220730593665,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:23:30Z,84.7752207842238,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:24:10Z,69.53581681289032,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:24:40Z,64.93349403929882,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:25:10Z,65.99212962607373,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:25:40Z,68.65029019216954,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:26:10Z,67.67840905189951,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:26:40Z,82.47272144519053,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:27:20Z,78.86261961053214,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:27:50Z,79.18983216123446,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:28:20Z,79.44290320372093,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:28:50Z,69.75904143007024,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:29:20Z,56.51537786923193,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:29:50Z,79.87171545365402,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:30:30Z,73.4954175475342,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:31:00Z,72.33428892973144,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:31:30Z,63.47805799662087,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:32:00Z,55.20859564276235,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:32:30Z,64.15524345397152,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:33:00Z,57.30077996665452,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:33:40Z,68.41927013473652,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:34:10Z,57.466067645244564,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:34:40Z,71.22865387933044,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:35:10Z,71.92843880288277,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:35:40Z,82.03112905500419,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:36:20Z,78.81113228935388,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:36:50Z,57.42788403704527,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:37:20Z,82.3316005184529,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:37:50Z,77.00679393277574,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:38:20Z,56.332449108126035,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:38:50Z,78.67001256083853,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:39:30Z,60.752930753202214,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:40:00Z,64.8881648849825,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:40:30Z,78.05736225809592,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:41:00Z,79.45030259104371,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:41:30Z,82.12847467815263,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:42:10Z,61.19484439809759,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:42:40Z,80.53497029430721,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:43:10Z,57.32234393335528,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:43:40Z,82.40116727740008,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:44:10Z,64.86394815862545,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:44:50Z,65.1790470229852,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:45:20Z,74.40090802763136,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:45:50Z,83.89865831767617,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:46:20Z,84.93215043163097,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:46:50Z,58.24813595027858,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:47:30Z,67.52172205823068,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:48:00Z,83.69938133919155,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:48:30Z,68.97303631196084,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:49:00Z,71.7904568047111,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:49:30Z,74.5824463536119,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:50:10Z,64.05183356174311,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:50:40Z,81.19741791815825,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:51:10Z,59.57794049252924,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:51:40Z,67.24895744075883,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:52:10Z,67.47918957701961,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:52:50Z,73.79399088474078,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:53:20Z,74.47193272464516,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:53:50Z,67.18263334717206,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:54:20Z,67.2508164491894,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:54:50Z,83.50545031888925,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:55:20Z,73.04752576130207,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:56:00Z,69.54948096452303,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:56:30Z,84.08017129739503,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:57:00Z,83.72306220954417,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:57:30Z,77.47903810366934,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:58:00Z,57.214936320853035,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:58:40Z,73.73901432836641,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:59:10Z,61.87935259834464,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:59:40Z,69.93896852761462,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T04:00:10Z,68.46265719199207,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T04:00:40Z,70.79436666729076,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T04:01:20Z,59.08673104681059,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T04:01:50Z,81.79724727269576,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T04:02:20Z,59.360156742907314,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T04:02:50Z,78.03847899081168,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T04:03:20Z,81.21475330473282,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T04:04:00Z,57.79385179428577,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T04:04:30Z,64.26626851624668,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T04:05:00Z,80.862894661941,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T04:05:30Z,63.770290109551425,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T04:06:00Z,60.07164351964536,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T04:06:40Z,83.36447823538079,humidity,environment,sensor_13
,,12,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T04:07:10Z,62.82513443061481,humidity,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:07:40Z,76.76027929801307,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:08:10Z,68.78166913166397,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:08:40Z,23.437073193393765,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:09:20Z,18.54544319932792,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:09:50Z,15.598110393983584,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:10:20Z,1.6584125604064317,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:10:50Z,33.74770385156262,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:11:20Z,62.60101640203114,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:11:50Z,53.11556346071973,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:12:30Z,-11.787259561411913,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:13:00Z,-3.6047030276616097,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:13:30Z,24.6357536667662,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:14:00Z,18.312780006551378,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:14:30Z,89.0625997606584,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:15:10Z,32.36551236390995,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:15:40Z,83.26465841976712,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:16:10Z,38.84109725125609,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:16:40Z,41.34338980831309,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:17:10Z,84.54613164644843,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:17:50Z,35.22709588575511,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:18:20Z,44.99285664283818,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:18:50Z,42.18569488581018,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:19:20Z,49.214636965321624,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:19:50Z,68.19342414066874,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:20:20Z,75.48376890795406,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:21:00Z,3.622105448907699,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:21:30Z,8.678951801344805,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:22:00Z,32.62617891318332,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:22:30Z,7.122000261307626,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:23:00Z,63.560097003210494,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:23:30Z,96.76434199205646,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:24:10Z,86.5074198253344,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:24:40Z,86.07002136197084,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:25:10Z,-3.693658043754164,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:25:40Z,91.90591496838891,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:26:10Z,8.397369623527169,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:26:40Z,87.07902889831848,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:27:20Z,66.9335286061546,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:27:50Z,65.19847498474907,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:28:20Z,119.19846820270644,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:28:50Z,42.77988926031379,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:29:20Z,29.493633690440163,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:29:50Z,39.57822801486506,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:30:30Z,50.83598125676006,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:31:00Z,21.041126750203958,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:31:30Z,20.41450085040511,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:32:00Z,10.124344273201407,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:32:30Z,5.1929866634417365,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:33:00Z,-17.07721343846119,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:33:40Z,83.25555191090227,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:34:10Z,41.60279657813722,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:34:40Z,62.474568901276164,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:35:10Z,62.0256593592736,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:35:40Z,92.86208165695771,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:36:20Z,102.64800215406704,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:36:50Z,-12.648915515661283,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:37:20Z,100.09834148907113,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:37:50Z,71.01806900774754,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:38:20Z,30.447817502460893,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:38:50Z,59.8337035711117,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:39:30Z,-4.00810761442159,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:40:00Z,71.0832310100634,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:40:30Z,96.17267869937875,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:41:00Z,48.682676193700125,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:41:30Z,75.5057951149323,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:42:10Z,-16.08279369918833,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:42:40Z,74.84416201272973,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:43:10Z,7.17466811838996,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:43:40Z,130.1500160357545,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:44:10Z,26.8045120750244,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:44:50Z,68.30178007750686,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:45:20Z,20.690293546007993,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:45:50Z,102.82883078979768,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:46:20Z,60.39197180501002,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:46:50Z,28.150533300732477,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:47:30Z,54.003617998061415,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:48:00Z,45.54185342293543,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:48:30Z,80.07107270999072,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:49:00Z,66.54625395232334,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:49:30Z,78.558647088504,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:50:10Z,84.99137619569052,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:50:40Z,61.22928946753387,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:51:10Z,1.2957113178374513,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:51:40Z,86.37343505960237,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:52:10Z,48.996706426676205,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:52:50Z,48.03449019291314,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:53:20Z,54.132795297023236,normalized,environment,sensor_13
,,13,2024-07-05T03:07:24.128949887Z,2024-07-05T04:07:24.128949887Z,2024-07-05T03:53:50Z,73.766605147717,normalized,environment,sensor_13
